query	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
ZymoMock_49351	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_49427	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_49535	Salmonella_enterica	98.601	429	6	0	1	429	781	353	0	760
ZymoMock_49828	Pseudomonas_aeruginosa	99.332	449	2	1	1	448	771	323	0	811
ZymoMock_49871	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_50147	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_50173	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_50360	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_50649	Lactobacillus_fermentum	99.534	429	2	0	1	429	812	384	0	782
ZymoMock_50703	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_50914	Listeria_monocytogenes	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_51015	Escherichia_coli	99.301	429	3	0	1	429	786	358	0	776
ZymoMock_51156	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_51195	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_51221	Listeria_monocytogenes	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_51411	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_51445	Listeria_monocytogenes	99.555	449	1	1	1	448	794	346	0	817
ZymoMock_51573	Listeria_monocytogenes	98.834	429	5	0	1	429	794	366	0	765
ZymoMock_51710	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_51720	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_51712	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_51793	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_51798	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_52034	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_52096	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_52204	Enterococcus_faecalis	99.301	429	3	0	1	429	802	374	0	776
ZymoMock_52403	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_52541	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_52652	Pseudomonas_aeruginosa	99.301	429	3	0	1	429	771	343	0	776
ZymoMock_52878	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_53023	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_53128	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_53157	Listeria_monocytogenes	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_53376	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_53426	Enterococcus_faecalis	99.068	429	4	0	1	429	802	374	0	771
ZymoMock_53515	Bacillus_subtilis	98.372	430	7	0	1	430	794	365	0	756
ZymoMock_53630	Escherichia_coli	99.534	429	2	0	1	429	786	358	0	782
ZymoMock_53682	Staphylococcus_aureus	99.332	449	2	1	1	448	814	366	0	811
ZymoMock_53716	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_53902	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_54150	Escherichia_coli	99.534	429	2	0	1	429	786	358	0	782
ZymoMock_54151	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_54321	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_54407	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_54417	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_54533	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_54542	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_54588	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_54768	Escherichia_coli	99.767	429	1	0	1	429	786	358	0	787
ZymoMock_54798	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_54909	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_54944	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_55165	Bacillus_subtilis	99.07	430	4	0	1	430	794	365	0	773
ZymoMock_55195	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_55215	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_55296	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_55546	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_55549	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_55688	Staphylococcus_aureus	98.886	449	5	0	1	449	814	366	0	802
ZymoMock_55875	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_55953	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_56096	Staphylococcus_aureus	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_56322	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_56416	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_56505	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_56539	Lactobacillus_fermentum	98.601	429	6	0	1	429	812	384	0	760
ZymoMock_56684	Bacillus_subtilis	99.07	430	4	0	1	430	794	365	0	773
ZymoMock_56827	Staphylococcus_aureus	100	427	0	0	1	427	794	368	0	789
ZymoMock_56955	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_57044	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_57361	Listeria_monocytogenes	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_57565	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_57765	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_57838	Listeria_monocytogenes	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_58114	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_58155	Enterococcus_faecalis	99.534	429	2	0	1	429	802	374	0	782
ZymoMock_58232	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_58335	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_58339	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_58345	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_58400	Bacillus_subtilis	99.07	430	4	0	1	430	794	365	0	773
ZymoMock_58553	Staphylococcus_aureus	99.332	449	3	0	1	449	794	346	0	813
ZymoMock_58697	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_58834	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_59097	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_59187	Enterococcus_faecalis	99.068	429	4	0	1	429	802	374	0	771
ZymoMock_59312	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_59377	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_59405	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_59424	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_59546	Enterococcus_faecalis	99.301	429	2	1	1	428	802	374	0	774
ZymoMock_59802	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_59964	Bacillus_subtilis	99.111	450	3	1	1	449	814	365	0	808
ZymoMock_60021	Salmonella_enterica	99.301	429	3	0	1	429	781	353	0	776
ZymoMock_60155	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_60265	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_60505	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_60584	Salmonella_enterica	97.436	429	11	0	1	429	781	353	0	732
ZymoMock_60650	Pseudomonas_aeruginosa	100	429	0	0	1	429	771	343	0	793
ZymoMock_60715	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_60964	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_60977	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_61074	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_61075	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_61081	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_61220	Escherichia_coli	99.767	429	1	0	1	429	786	358	0	787
ZymoMock_61429	Listeria_monocytogenes	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_61687	Listeria_monocytogenes	99.778	450	0	1	1	450	794	346	0	824
ZymoMock_61868	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_62290	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_62345	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_62364	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_62442	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_62674	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_62746	Listeria_monocytogenes	98.884	448	5	0	2	449	813	366	0	800
ZymoMock_62759	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_62767	Salmonella_enterica	99.767	429	1	0	1	429	781	353	0	787
ZymoMock_63055	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_63125	Enterococcus_faecalis	99.301	429	3	0	1	429	802	374	0	776
ZymoMock_63183	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_63207	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_63276	Bacillus_subtilis	99.07	430	4	0	1	430	794	365	0	773
ZymoMock_63292	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_63311	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_63359	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_63365	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_63533	Staphylococcus_aureus	99.555	449	2	0	1	449	794	346	0	819
ZymoMock_63615	Escherichia_coli	99.301	429	3	0	1	429	786	358	0	776
ZymoMock_64008	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_64321	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_64455	Staphylococcus_aureus	98.884	448	5	0	2	449	813	366	0	800
ZymoMock_64456	Escherichia_coli	99.301	429	3	0	1	429	786	358	0	776
ZymoMock_64484	Enterococcus_faecalis	99.534	429	2	0	1	429	802	374	0	782
ZymoMock_64505	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_64589	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_64633	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_64664	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_64910	Bacillus_subtilis	99.555	449	2	0	1	449	813	365	0	819
ZymoMock_65022	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_65181	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_65369	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_65448	Salmonella_enterica	98.601	429	6	0	1	429	781	353	0	760
ZymoMock_65436	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_65465	Listeria_monocytogenes	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_65477	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_65665	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_65799	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_65812	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_65939	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_65990	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_66014	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_66024	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_66104	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_66207	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_66226	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_66236	Listeria_monocytogenes	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_66331	Enterococcus_faecalis	98.834	429	5	0	1	429	802	374	0	765
ZymoMock_66353	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_66535	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_67060	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_67078	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_67292	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_67469	Lactobacillus_fermentum	97.902	429	9	0	1	429	812	384	0	743
ZymoMock_67548	Escherichia_coli	99.767	429	1	0	1	429	786	358	0	787
ZymoMock_67582	Lactobacillus_fermentum	93.039	431	27	3	1	430	812	384	0	627
ZymoMock_67666	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_67766	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_67797	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_67985	Pseudomonas_aeruginosa	99.767	429	1	0	1	429	771	343	0	787
ZymoMock_68157	Enterococcus_faecalis	98.886	449	5	0	1	449	802	354	0	802
ZymoMock_68322	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_68336	Listeria_monocytogenes	98.664	449	5	1	1	448	794	346	0	795
ZymoMock_68445	Salmonella_enterica	98.444	450	6	1	1	450	801	353	0	791
ZymoMock_68494	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_68461	Listeria_monocytogenes	99.109	449	3	1	1	448	794	346	0	806
ZymoMock_68519	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_68531	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_68606	Enterococcus_faecalis	99.068	429	4	0	1	429	802	374	0	771
ZymoMock_68631	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_68983	Listeria_monocytogenes	99.332	449	2	1	1	448	814	366	0	811
ZymoMock_69077	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_69250	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_69275	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_69355	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_69492	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_69516	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_69676	Listeria_monocytogenes	99.554	448	2	0	2	449	813	366	0	817
ZymoMock_69790	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_69874	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_69962	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_70250	Salmonella_enterica	99.068	429	4	0	1	429	781	353	0	771
ZymoMock_70268	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_70340	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_70512	Bacillus_subtilis	99.07	430	4	0	1	430	794	365	0	773
ZymoMock_70557	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_70633	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_70757	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_71019	Listeria_monocytogenes	98.601	429	6	0	1	429	794	366	0	760
ZymoMock_71089	Salmonella_enterica	99.301	429	3	0	1	429	781	353	0	776
ZymoMock_71094	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_71471	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_71485	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_71593	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_71947	Enterococcus_faecalis	99.534	429	2	0	1	429	802	374	0	782
ZymoMock_72007	Enterococcus_faecalis	99.301	429	3	0	1	429	802	374	0	776
ZymoMock_72126	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_72167	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_72219	Enterococcus_faecalis	99.301	429	3	0	1	429	802	374	0	776
ZymoMock_72313	Lactobacillus_fermentum	97.902	429	9	0	1	429	812	384	0	743
ZymoMock_72493	Listeria_monocytogenes	98.438	448	7	0	2	449	813	366	0	789
ZymoMock_72500	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_72537	Enterococcus_faecalis	99.534	429	2	0	1	429	802	374	0	782
ZymoMock_72545	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_72784	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_73196	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_73379	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_73384	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_73516	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_73720	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_74027	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_74164	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_74262	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_74353	Lactobacillus_fermentum	99.068	429	4	0	1	429	812	384	0	771
ZymoMock_74835	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_74866	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_74889	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_74960	Enterococcus_faecalis	98.444	450	6	1	1	450	822	374	0	791
ZymoMock_75007	Listeria_monocytogenes	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_75092	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_75183	Escherichia_coli	99.534	429	2	0	1	429	786	358	0	782
ZymoMock_75178	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_75319	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_75366	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_75375	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_75390	Pseudomonas_aeruginosa	99.534	429	2	0	1	429	771	343	0	782
ZymoMock_75393	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_75792	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_76071	Enterococcus_faecalis	99.068	429	4	0	1	429	802	374	0	771
ZymoMock_76133	Bacillus_subtilis	99.767	430	0	1	1	429	794	365	0	787
ZymoMock_76166	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_76462	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_76616	Bacillus_subtilis	99.111	450	4	0	1	450	794	345	0	809
ZymoMock_76733	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_76991	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_77303	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_77399	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_77483	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_77477	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_77523	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_77560	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_77624	Listeria_monocytogenes	96.037	429	17	0	1	429	794	366	0	699
ZymoMock_77687	Salmonella_enterica	99.332	449	2	1	1	448	781	333	0	811
ZymoMock_77735	Listeria_monocytogenes	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_77926	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_77944	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_78027	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_78167	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_78303	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_78331	Bacillus_subtilis	99.07	430	4	0	1	430	794	365	0	773
ZymoMock_78343	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_78360	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_78437	Bacillus_subtilis	99.302	430	2	1	1	429	794	365	0	776
ZymoMock_78544	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_78633	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_78832	Enterococcus_faecalis	99.534	429	2	0	1	429	802	374	0	782
ZymoMock_78865	Bacillus_subtilis	99.556	450	2	0	1	450	794	345	0	821
ZymoMock_78875	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_78979	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_79442	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_79558	Listeria_monocytogenes	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_79622	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_79633	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_79640	Enterococcus_faecalis	99.301	429	3	0	1	429	802	374	0	776
ZymoMock_79792	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_79962	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_80128	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_80180	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_80265	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_80263	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_80292	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_80289	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_81397	Listeria_monocytogenes	98.834	429	5	0	1	429	794	366	0	765
ZymoMock_81485	Listeria_monocytogenes	98.834	429	5	0	1	429	794	366	0	765
ZymoMock_81794	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_81974	Staphylococcus_aureus	99.333	450	2	1	1	450	814	366	0	813
ZymoMock_81995	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_82193	Enterococcus_faecalis	99.778	450	0	1	1	450	802	354	0	824
ZymoMock_82355	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_82485	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_82504	Staphylococcus_aureus	99.333	450	2	1	1	450	794	346	0	813
ZymoMock_82551	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_82676	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_82817	Enterococcus_faecalis	99.109	449	4	0	1	449	802	354	0	808
ZymoMock_82926	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_83104	Staphylococcus_aureus	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_83181	Lactobacillus_fermentum	98.834	429	5	0	1	429	812	384	0	765
ZymoMock_83202	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_83267	Escherichia_coli	98.368	429	7	0	1	429	786	358	0	754
ZymoMock_83308	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_83412	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_83428	Listeria_monocytogenes	99.556	450	1	1	1	450	794	346	0	819
ZymoMock_83431	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_83595	Enterococcus_faecalis	99.301	429	3	0	1	429	802	374	0	776
ZymoMock_84157	Enterococcus_faecalis	98.605	430	4	2	1	429	802	374	0	760
ZymoMock_84325	Escherichia_coli	99.301	429	3	0	1	429	786	358	0	776
ZymoMock_84380	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_84502	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_84651	Enterococcus_faecalis	99.534	429	2	0	1	429	802	374	0	782
ZymoMock_84671	Bacillus_subtilis	99.07	430	4	0	1	430	794	365	0	773
ZymoMock_84768	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_84795	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_84933	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_81110	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
